"pathway_name","ligand","receptor"
"NECTIN","Nectin1","Nectin3"
"NEGR","Negr1","Negr1"
"NGL","Lrrc4c","Ntng1"
"NGL","Lrrc4","Ntng2"
"NGL","Lrrc4b","Ptprf"
"NKG2D","Ulbp1","KLRK1_HCST"
"NOTCH","Dlk1","Notch1"
"NOTCH","Dlk1","Notch2"
"NOTCH","Dlk1","Notch3"
"NOTCH","Dlk1","Notch4"
"NOTCH","Dll1","Notch1"
"NOTCH","Dll1","Notch3"
"NOTCH","Dll1","Notch4"
"NOTCH","Dll3","Notch1"
"NOTCH","Dll3","Notch2"
"NOTCH","Dll3","Notch3"
"NOTCH","Dll3","Notch4"
"NOTCH","Dll4","Notch1"
"NOTCH","Dll4","Notch2"
"NOTCH","Dll4","Notch3"
"NOTCH","Dll4","Notch4"
"NOTCH","Jag1","Notch1"
"NOTCH","Jag1","Notch2"
"NOTCH","Jag1","Notch3"
"NOTCH","Jag1","Notch4"
"NOTCH","Jag2","Notch1"
"NOTCH","Jag2","Notch2"
"NOTCH","Jag2","Notch3"
"NOTCH","Jag2","Notch4"
"NOTCH","Dll1","Notch2"
"NRXN","Nrxn1","Nlgn1"
"NRXN","Nrxn1","Nlgn2"
"NRXN","Nrxn1","Nlgn3"
"NRXN","Nrxn2","Nlgn1"
"NRXN","Nrxn2","Nlgn2"
"NRXN","Nrxn2","Nlgn3"
"NRXN","Nrxn3","Nlgn1"
"NRXN","Nrxn3","Nlgn2"
"NRXN","Nrxn3","Nlgn3"
"OCLN","Ocln","Ocln"
"PD-L1","Cd274","Pdcd1"
"PDL2","Pdcd1lg2","Pdcd1"
"PECAM1","Pecam1","Pecam1"
"PTPRM","Ptprm","Ptprm"
"PVR","Pvr","Cd226"
"PVR","Pvr","Tigit"
"SELE","Sele","Cd44"
"SELE","Sele","Glg1"
"SELL","Sell","Cd34"
"SELL","Sell","Podxl"
"SELL","Sell","Glycam1"
"SELL","Sell","Madcam1"
"SELPLG","Selplg","Sele"
"SELPLG","Selplg","Sell"
"SELPLG","Selplg","Selp"
"SEMA4","Sema4a","NRP1_PLXNA1"
"SEMA4","Sema4a","NRP1_PLXNA2"
"SEMA4","Sema4a","NRP1_PLXNA3"
"SEMA4","Sema4a","NRP1_PLXNA4"
"SEMA4","Sema4a","Plxnb1"
"SEMA4","Sema4a","Plxnb2"
"SEMA4","Sema4a","Plxnb3"
"SEMA4","Sema4d","Plxnb1"
"SEMA4","Sema4d","Plxnb2"
"SEMA4","Sema4d","Plxnb3"
"SEMA4","Sema4c","Plxnb2"
"SEMA4","Sema4g","Plxnb2"
"SEMA4","Sema4a","Timd2"
"SEMA4","Sema4d","Cd72"
"SEMA5","Sema5a","Plxna1"
"SEMA5","Sema5b","Plxna1"
"SEMA5","Sema5a","Plxna3"
"SEMA5","Sema5b","Plxna3"
"SEMA5","Sema5a","Plxnb3"
"SEMA6","Sema6d","PLXNA1_KDR"
"SEMA6","Sema6d","PLXNA1_TREM2"
"SEMA6","Sema6d","Plxna1"
"SEMA6","Sema6a","Plxna2"
"SEMA6","Sema6b","Plxna2"
"SEMA6","Sema6a","Plxna4"
"SEMA6","Sema6b","Plxna4"
"SEMA7","Sema7a","ITGB1_ITGA1"
"SEMA7","Sema7a","Plxnc1"
"SN","Siglec1","Spn"
"THY1","Thy1","ITGAM_ITGB2"
"THY1","Thy1","ITGAX_ITGB2"
"THY1","Thy1","ITGAV_ITGB3"
"TIGIT","Tigit","Nectin2"
"TIGIT","Tigit","Pvr"
"VCAM","ITGA4_ITGB1","Vcam1"
"VCAM","ITGA9_ITGB1","Vcam1"
"VCAM","ITGA4_ITGB7","Vcam1"
"VISTA","Vsir","Igsf11"
